File Name,DATALOG_1.csv
Date,2010-08-13
Time,¿ÀÀü 1:22:43
Begin Seconds,4950.156
End Seconds,4963.14
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
231,9.984375,1,0.21978,1,-0.14652,1,0.58608,1,0.047918,1,-0.9961901,1,9.331401E-02,
232,10.01514,1,-0.21978,1,2.5641,1,-0.3663,1,0.055484,1,-1.061762,1,0.146276,
233,10.06201,1,-0.51282,1,4.32234,1,0.21978,1,0.052962,1,-1.003756,1,0.083226,
234,10.10938,1,-0.43956,1,2.63736,1,-0.43956,1,0.052962,1,-1.04663,1,0.133666,
235,10.15625,1,-0.58608,1,2.9304,1,0.3663,1,0.055484,1,-1.003756,1,9.583601E-02,
236,10.18701,1,0.21978,1,1.75824,1,0.7326,1,0.052962,1,-1.05924,1,0.161408,
237,10.23438,1,0.51282,1,0.51282,1,0.07326,1,0.058006,1,-1.006278,1,0.103402,
238,10.28125,1,-0.65934,1,1.39194,1,0.14652,1,0.06305,1,-1.054196,1,0.158886,
239,10.32813,1,-0.29304,1,0.51282,1,0.51282,1,0.05044,1,-1.013844,1,0.10088,
240,10.35938,1,-0.21978,1,0.21978,1,0.07326,1,0.055484,1,-1.006278,1,0.080704,
241,10.40625,1,-0.14652,1,0.21978,1,0.95238,1,0.052962,1,-1.064284,1,0.153842,
242,10.45313,1,0.21978,1,-0.14652,1,0.29304,1,0.05044,1,-1.003756,1,0.11349,
243,10.5,1,-0.3663,1,0.14652,1,0.3663,1,0.060528,1,-1.051674,1,0.153842,
244,10.53125,1,0.07326,1,0.3663,1,0.07326,1,0.06305,1,-1.013844,1,0.105924,
245,10.57813,1,0.07326,1,0.43956,1,0.29304,1,0.03783,1,-1.001234,1,0.085748,
246,10.625,1,0.3663,1,0.65934,1,0.07326,1,0.058006,1,-1.039064,1,0.108446,
247,10.67236,1,0.51282,1,-0.07326,1,0,1,0.045396,1,-1.013844,1,0.103402,
248,10.70313,1,0,1,0,1,0.3663,1,0.047918,1,-1.028976,1,0.1261,
249,10.75,1,-0.43956,1,0.21978,1,0.07326,1,0.05044,1,-1.036542,1,0.121056,
250,10.79736,1,-0.51282,1,0.65934,1,-0.14652,1,0.05044,1,-1.05924,1,0.141232,
251,10.84424,1,-0.21978,1,1.17216,1,0.51282,1,0.042874,1,-1.066806,1,0.15132,
252,10.875,1,0,1,0.7326,1,0.51282,1,0.055484,1,-1.03402,1,9.835801E-02,
